"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib"
"304","C5","Geranium dissectum",2022,1,22.09254492,0.276666666666667,2.21200926666667,0.00166999087988912
"305","C5","Hypericum androsaemum",2022,1,NA,0.58,0.0625,0.0104642465704262
"306","C5","Impatiens glandulifera",2024,1,38.3,1.44444444444444,9.37,0.0306216016076104
"307","C5","Jacobaea vulgaris",2024,1,25.32119,NA,0.197992,0.00386655345337921
"308","C5","Lythrum salicaria",2024,3,24.204154135,0.6084,0.034,0.00441494681610652
"309","C5","Plantago major",2024,1,21.7863851375926,0.253048407411111,0.192904526315789,0.00290782902708023
"310","C5","Quercus robur",2024,2,13.7566803291181,17.30856,3146.87815385714,0.00292449271732243
"311","C5","Viburnum tinus",2019,2,8.45900085106383,6,47.665,0.00293162869515974
"312","C5","Vicia sativa",2020,1,27.5850878118584,0.696686666666667,24.8787125,0.000926687886160091
"313","C5","Vinca minor",2021,2,24.7,0.505,6.13,0.00334209661107619
"314","C6","Euphorbia lathyris",2021,1,25.1033333333333,0.6,20.531,0.0128677849871054
"315","C7","Hedera helix",2020,1,11.850317826087,12.57559525,23.27036375,0.00585323858383034
"316","C7","Impatiens capensis",2024,1,54.3,0.32,NA,0.00707764091014109
"317","C7","Leycesteria formosa",2021,1,NA,2,0.4,0.00371245904295096
"318","C7","Mahonia aquifolium",2020,1,8.975,1.1875,15,0.00313464699055244
"319","C8","Glebionis coronaria",2022,1,NA,NA,1.6105,0.0125385879622098
"320","C9","Alliaria petiolata",2019,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"321","C9","Epilobium hirsutum",2022,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"322","C9","Stachys sylvatica",2022,1,46.49625,0.525,1.47125,0.00788681115440144
"323","D1","Aegopodium podagraria",2021,1,27.8824242421053,0.578125,2.3615,0.00151807728023159
"324","D1","Amblystegium serpens",2016,2,NA,NA,NA,0.00539295695631585
"325","D1","Asperifolia arguta",2016,1,NA,NA,NA,0.000179122685174425
"326","D1","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"327","D1","Brachythecium rivulare",2016,1,NA,NA,NA,0.00108412311684264
"328","D1","Brachythecium rutabulum",2016,2,NA,NA,NA,0.00863746114047454
"329","D1","Bryum argenteum",2016,1,NA,NA,NA,0.00502319045727695
"330","D1","Calliergonella cuspidata",2016,2,NA,NA,NA,0.00561570121599581
"331","D1","Campanula trachelium",2018,1,39,0.6,0.21,0.000179122685174425
"332","D1","Ceratodon purpureus",2016,2,NA,NA,NA,0.006512947414861
"333","D1","Cryphaea heteromalla",2016,1,NA,NA,NA,0.00148684929302003
"334","D1","Dicranella heteromalla",2016,2,NA,NA,NA,0.00565840331960546
"335","D1","Filipendula ulmaria",2019,2,22.6656623494118,0.858333333333333,0.576,0.00611702769328206
"336","D1","Fissidens taxifolius",2016,1,NA,NA,NA,0.00130988252959743
"337","D1","Funaria hygrometrica",2016,1,NA,NA,NA,0.00318005684083939
"338","D1","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"339","D1","Grimmia pulvinata",2016,1,NA,NA,NA,0.00315575366798866
"340","D1","Hypnum cupressiforme",2016,2,NA,NA,NA,0.00780647468413129
"341","D1","Kindbergia praelonga",2016,2,NA,NA,NA,0.00863082126836965
"342","D1","Leptodictyum riparium",2016,1,NA,NA,NA,0.00189670753697273
"343","D1","Lewinskya affinis",2016,2,NA,NA,NA,0.0074766230585248
"344","D1","Leycesteria formosa",2021,1,NA,2,0.4,0.00371245904295096
"345","D1","Lophocolea bidentata",2016,2,NA,NA,NA,0.00243553675019366
"346","D1","Lophocolea heterophylla",2016,1,NA,NA,NA,0.00238000579905499
"347","D1","Melissa officinalis",2020,1,NA,0.525,0.311,0.00538060150854846
"348","D1","Metzgeria violacea",2016,2,NA,NA,NA,0.00174300858565163
"349","D1","Mnium hornum",2016,2,NA,NA,NA,0.00749228541516585
"350","D1","Orthodontium lineare",2016,1,NA,NA,NA,0.00204217185368022
"351","D1","Orthotrichum anomalum",2016,1,NA,NA,NA,0.000967503704728551
"352","D1","Orthotrichum diaphanum",2016,2,NA,NA,NA,0.00475825958559995
"353","D1","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"354","D1","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"355","D1","Pellia epiphylla",2016,2,NA,NA,NA,0.00183679601030767
"356","D1","Pellia neesiana",2016,1,NA,NA,NA,0.000179122685174425
"357","D1","Plagiomnium undulatum",2016,2,NA,NA,NA,0.00218014338794395
"358","D1","Plagiothecium succulentum",2016,1,NA,NA,NA,0.00279950152091055
"359","D1","Polytrichum formosum",2016,2,NA,NA,NA,0.00525605819864675
"360","D1","Primula veris",2021,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"361","D1","Pseudoscleropodium purum",2016,1,NA,NA,NA,0.000757352156608123
"362","D1","Pseudotaxiphyllum elegans",2016,2,NA,NA,NA,0.00655788998798356
"363","D1","Rhynchostegium confertum",2016,2,NA,NA,NA,0.00451199627429045
"364","D1","Rhytidiadelphus squarrosus",2016,2,NA,NA,NA,0.00611992932534143
"365","D1","Rosulabryum capillare",2016,2,NA,NA,NA,0.006464486644347
"366","D1","Schistidium crassipilum",2016,1,NA,NA,NA,0.00218250883425335
"367","D1","Syntrichia latifolia",2016,1,NA,NA,NA,0.000179122685174425
"368","D1","Tetraphis pellucida",2016,1,NA,NA,NA,0.00104186689390461
"369","D1","Tortula muralis",2016,1,NA,NA,NA,0.00454352307241878
"370","D1","Vinealobryum insulanum",2016,1,NA,NA,NA,0.00631165509815953
"371","D1","Vinealobryum nicholsonii",2016,1,NA,NA,NA,0.000689490514593639
"372","D1","Zygodon conoideus",2016,1,NA,NA,NA,0.000693613029029099
"373","D2","Reseda lutea",2024,1,17.9333333333333,0.375,0.83875,0.00830776330015418
"374","D2","Verbascum thapsus",2021,1,16.9182175133333,0.84375,0.0853846153846154,0.00654291191124215
"375","D3","Acer platanoides",2022,1,15.3094840467304,15.6747082251082,156.68577025,0.000964414664202514
"376","D3","Acer pseudoplatanus",2024,1,14.6957418110658,16.100989010989,93.3927255384615,0.00362216514904225
"377","D3","Ailanthus altissima",2020,1,32.293361025641,13.9527002695418,27.32875,0.000626929398110492
"378","D3","Arum italicum",2022,1,NA,NA,39,0.00717208251983604
"379","D3","Calluna vulgaris",2017,1,11.2354173508484,0.779285714285714,0.0356363636363636,0.000626929398110492
"380","D3","Capsella bursa-pastoris",2023,1,29.5958283209091,0.167777777777778,0.1164122,0.000649871815240954
"381","D3","Erigeron glaucus",2019,1,NA,NA,0.213,0.000846111802566835
"382","D3","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"383","D3","Ficaria verna",2024,1,NA,NA,NA,0.0023194755810755
"384","D3","Fraxinus excelsior",2019,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"385","D3","Hypericum androsaemum",2020,3,NA,0.58,0.0625,0.0104642465704262
"386","D3","Hypericum androsaemum",2021,1,NA,0.58,0.0625,0.0104642465704262
"387","D3","Prunus avium",2017,1,13.0970642637927,14.5529384883721,184.452624615385,0.00136840720496597
"388","D3","Pteridium aquilinum",2019,1,17.7984489515385,1.13571428571429,NA,0.00159376665255045
"389","D3","Rosa rugosa",2021,1,10.3921999828292,1.35,9.55,0.0028099005037952
"390","D3","Silene dioica",2024,1,39.2691578947368,0.589,0.662,0.0112789827148048
"391","D3","Silene latifolia",2022,1,21.217893583,0.45975,0.603888888888889,0.000683539291942938
"392","D3","Sisymbrium officinale",2023,1,31.1828571428571,0.36,0.294,0.000738045753810525
"393","D4","Bellis perennis",2020,1,27.9817033727273,0.0685248571428571,0.1287879,0.00269686383985852
"394","D4","Cirsium arvense",2019,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"395","D4","Cotoneaster horizontalis",2020,1,10.9250833333333,0.633333333333333,10.861137,0.000569935816464084
"396","D4","Daucus carota",2020,1,23.0545981708824,0.450307692307692,1.12313698630137,0.00120167571444516
"397","D4","Epilobium hirsutum",2020,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"398","D4","Holcus lanatus",2020,1,32.18407764175,0.319950142857143,0.315068275862069,0.00221114880719965
"399","D4","Hydrocotyle ranunculoides",2014,2,NA,NA,NA,0.00369299785703144
"400","D4","Impatiens glandulifera",2016,2,38.3,1.44444444444444,9.37,0.0306216016076104
"401","D4","Impatiens glandulifera",2019,1,38.3,1.44444444444444,9.37,0.0306216016076104
"402","D4","Impatiens glandulifera",2020,1,38.3,1.44444444444444,9.37,0.0306216016076104
"403","D4","Jacobaea erucifolia",2022,1,NA,NA,NA,0.000724558030632661
"404","D4","Jasminum beesianum",2018,1,NA,NA,NA,0.00637370276903085
"405","D4","Mercurialis perennis",2024,1,25.6833333333333,0.244444444444444,5.82333333333333,0.00328698772332968
"406","D4","Oxalis tetraphylla",2022,1,NA,NA,NA,0.000569935816464084
"407","D4","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0158394273496571
"408","D4","Phedimus spurius",2013,1,NA,NA,NA,0.000569935816464084
"409","D4","Reynoutria japonica",2016,1,18.92,1.44444444444444,NA,0.0101957444629139
"410","D4","Trifolium dubium",2020,1,45.0880137534783,0.491946225806452,0.768378230769231,0.00142983461155753
"411","D4","Trifolium repens",2020,1,31.7824236215441,0.131202595238095,0.524251348837209,0.00412428509177151
"412","D4","Tussilago farfara",2021,1,19.625,0.16375,0.346666666666667,0.00209668961312647
"413","D5","Acer platanoides",2024,1,15.3094840467304,15.6747082251082,156.68577025,0.000964414664202514
"414","D5","Aesculus hippocastanum",2020,1,10.960002739726,23.8,13737.6212314286,0.011356615460285
"415","D5","Alliaria petiolata",2021,1,47.0135,0.561111111111111,2.70525,0.0225631389979403
"416","D5","Anthriscus sylvestris",2020,1,30.4975107352381,0.833333333333333,3.83123076923077,0.00127803382915734
"417","D5","Bellis perennis",2020,1,27.9817033727273,0.0685248571428571,0.1287879,0.00269686383985852
"418","D5","Cirsium arvense",2024,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"419","D5","Daucus carota",2023,1,23.0545981708824,0.450307692307692,1.12313698630137,0.00120167571444516
"420","D5","Euphorbia peplus",2018,2,37.75,0.175,0.703833333333333,0.000611638437180967
"421","D5","Fraxinus excelsior",2021,1,12.4712907445062,19.955,64.4747434736842,0.00436644388962475
"422","D5","Geranium psilostemon",2021,1,NA,NA,NA,0.000305819218590483
"423","D5","Geranium robertianum",2024,1,36.6050986026087,0.27012125,1.00235255555556,0.00139062754516856
"424","D5","Geranium wallichianum",2024,1,NA,NA,NA,0.000305819218590483
"425","D5","Geum rivale",2024,1,20.283677364,0.33125,1.11461538461538,0.000305819218590483
"426","D5","Geum urbanum",2021,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"427","D5","Geum urbanum",2024,1,36.0021288313636,0.352272727272727,1.75013333333333,0.00317432332971591
"428","D5","Impatiens glandulifera",2013,1,38.3,1.44444444444444,9.37,0.0306216016076104
"429","D5","Lamium purpureum",2023,1,38.1315923076923,0.2798529,0.8110245,0.0031765378033235
"430","D5","Lapsana communis",2021,1,44.9232892607143,0.507472571428571,0.826067142857143,0.00442533408798407
"431","D5","Lythrum salicaria",2024,1,24.204154135,0.6084,0.034,0.00441494681610652
"432","D5","Nymphoides peltata",2024,1,25.6,0.03,0.28,0.000305819218590483
"433","D5","Pentaglottis sempervirens",2021,1,25.302,0.51,NA,0.0158394273496571
"434","D5","Pentaglottis sempervirens",2022,2,25.302,0.51,NA,0.0158394273496571
"435","D5","Pentaglottis sempervirens",2024,1,25.302,0.51,NA,0.0158394273496571
"436","D5","Plantago lanceolata",2021,1,19.2313444539735,0.2055435,1.5269752195122,0.00176368561379012
"437","D5","Primula veris",2022,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"438","D5","Primula veris",2024,1,19.1466666666667,0.155555555555556,0.8496,0.00139694004491248
"439","D5","Reynoutria japonica",2013,3,18.92,1.44444444444444,NA,0.0101957444629139
"440","D5","Reynoutria japonica",2015,2,18.92,1.44444444444444,NA,0.0101957444629139
"441","D5","Stachys byzantina",2024,1,NA,NA,1.28,0.000305819218590483
"442","D5","Tanacetum vulgare",2018,1,20.38599947,0.6058,0.141111111111111,0.00323723863848646
"443","D5","Valeriana pyrenaica",2021,1,NA,1,NA,0.000917457655771445
"444","D5","Valeriana pyrenaica",2023,1,NA,1,NA,0.000917457655771445
"445","D5","Valeriana pyrenaica",2024,1,NA,1,NA,0.000917457655771445
"446","D5","Verbascum thapsus",2022,1,16.9182175133333,0.84375,0.0853846153846154,0.00654291191124215
"447","D5","Veronica hederifolia",2021,1,34.7876923076923,0.19,3.985,0.00103792257858525
"448","D5","Vinca major",2020,1,15.01537,0.293333333333333,19.4088,0.00113933921272237
"449","D6","Achillea ptarmica",2021,2,17.2996781732727,0.775,0.22,0.00110016704988005
"450","D6","Beta vulgaris",2020,1,21.9313216711111,1.01364285714286,19.7249405940594,0.000522441165092075
"451","D6","Chaenorhinum minus",2019,1,NA,0.25,0.067,0.000522441165092075
"452","D6","Cirsium arvense",2022,1,15.3333392966667,0.780030272727273,1.24347022727273,0.00374535552341335
"453","D6","Cornus sanguinea",2021,2,14.7019489020308,2.53970588235294,67.8816666666667,0.00202764399986821
"454","D6","Corylus avellana",2022,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"455","D6","Dryopteris filix-mas",2024,1,24.2,0.75,NA,0.000568902005470283
"456","D6","Epilobium hirsutum",2022,3,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"457","D6","Galium verum",2021,1,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"458","D6","Holcus lanatus",2022,3,32.18407764175,0.319950142857143,0.315068275862069,0.00221114880719965
"459","D6","Jasminum beesianum",2020,1,NA,NA,NA,0.00637370276903085
"460","D6","Odontites vulgaris",2019,1,14.05515407,NA,NA,0.000569616076619115
"461","D6","Pastinaca sativa",2021,3,28.0174880625,0.628363636363636,3.2175,0.00187600572082789
"462","D6","Rosa rugosa",2022,1,10.3921999828292,1.35,9.55,0.0028099005037952
"463","D6","Rosa spinosissima",2021,1,13.3848598973786,0.655,21.328,0.000522441165092075
"464","D6","Syringa vulgaris",2022,1,12.4723538602941,5.12,5.65409428571429,0.00499104234343832
"465","D7","Agrimonia eupatoria",2020,1,18.69215021375,0.313560606060909,7.6941,0.00101078998248858
"466","D7","Betula pendula",2019,1,15.1445311045607,13.5256842105263,0.421202181818182,0.000918827674149127
"467","D7","Calystegia silvatica",2019,1,23.1,2,NA,0.00282470582327534
"468","D7","Corylus avellana",2021,1,19.4326653124865,4.14457575757576,1096.23131416667,0.00934888593265385
"469","D7","Crataegus monogyna",2020,1,10.8918091312607,6.40343177777778,163.821378947368,0.00439429431908137
"470","D7","Epilobium hirsutum",2020,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"471","D7","Epilobium hirsutum",2021,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"472","D7","Eupatorium cannabinum",2020,1,31.0607692307692,1,0.325,0.00718920370311481
"473","D7","Fagus sylvatica",2019,1,15.1312086914368,23.9347058823529,246.218081555556,0.00716135138700591
"474","D7","Hydrocotyle ranunculoides",2020,1,NA,NA,NA,0.00369299785703144
"475","D7","Impatiens capensis",2020,1,54.3,0.32,NA,0.00707764091014109
"476","D7","Impatiens capensis",2021,1,54.3,0.32,NA,0.00707764091014109
"477","D7","Jacobaea vulgaris",2020,1,25.32119,NA,0.197992,0.00386655345337921
"478","D7","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0158394273496571
"479","D7","Rosa rugosa",2021,1,10.3921999828292,1.35,9.55,0.0028099005037952
"480","D7","Trifolium pratense",2020,1,22.5840299382692,0.317818181818182,1.61913793103448,0.00216417150486147
"481","D8","Arum italicum",2022,1,NA,NA,39,0.00717208251983604
"482","D8","Galium verum",2020,1,34.1835095576023,0.244409836065574,0.509378378378378,0.00354353234307535
"483","D8","Lunaria annua",2022,1,38.232,0.45,15.3714285714286,0.0157676626169376
"484","D8","Malus sylvestris",2022,1,16.1184025004271,6.26676666666667,25.41,0.00252769625322725
"485","D8","Pentaglottis sempervirens",2021,1,25.302,0.51,NA,0.0158394273496571
"486","D9","Arum italicum",2022,1,NA,NA,39,0.00717208251983604
"487","D9","Epilobium hirsutum",2021,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0189135297246327
"488","D9","Zea mays",2020,1,37.271695,0.609034285714286,246.886710526316,0.0041795293207366
"489","E1","Allium ursinum",2021,1,37.25,0.31875,5.31833333333333,0.00402967182251052
"490","E1","Amblystegium serpens",2016,1,NA,NA,NA,0.00539295695631585
"491","E1","Barbula unguiculata",2016,1,NA,NA,NA,0.00391457500843531
"492","E1","Brachythecium rivulare",2016,1,NA,NA,NA,0.00108412311684264
"493","E1","Brachythecium rutabulum",2016,1,NA,NA,NA,0.00863746114047454
"494","E1","Bryum argenteum",2016,1,NA,NA,NA,0.00502319045727695
"495","E1","Calliergonella cuspidata",2016,1,NA,NA,NA,0.00561570121599581
"496","E1","Ceratodon purpureus",2016,1,NA,NA,NA,0.006512947414861
"497","E1","Dicranella heteromalla",2016,1,NA,NA,NA,0.00565840331960546
"498","E1","Fissidens adianthoides",2016,1,NA,NA,NA,0.000617834361861552
"499","E1","Fissidens taxifolius",2016,1,NA,NA,NA,0.00130988252959743
"500","E1","Gemmabryum dichotomum",2016,1,NA,NA,NA,0.00496837605295943
"501","E1","Geranium sanguineum",2020,1,21.8333333333333,0.23125,8.69777777777778,0.000398633041678595
"502","E1","Glebionis segetum",2020,1,NA,NA,NA,0.000266778467281061
"503","E1","Hypnum cupressiforme",2016,1,NA,NA,NA,0.00780647468413129
"504","E1","Kindbergia praelonga",2016,1,NA,NA,NA,0.00863082126836965
"505","E1","Leptodictyum riparium",2016,1,NA,NA,NA,0.00189670753697273
"506","E1","Lewinskya affinis",2016,1,NA,NA,NA,0.0074766230585248
"507","E1","Lobularia maritima",2020,1,NA,0.1525,0.3793,0.000994026573080951
"508","E1","Lophocolea bidentata",2016,1,NA,NA,NA,0.00243553675019366
"509","E1","Lophocolea heterophylla",2016,1,NA,NA,NA,0.00238000579905499
"510","E1","Metzgeria furcata",2016,1,NA,NA,NA,0.00269249420853468
"511","E1","Metzgeria violacea",2016,1,NA,NA,NA,0.00174300858565163
"512","E1","Mnium hornum",2016,1,NA,NA,NA,0.00749228541516585
"513","E1","Myriocoleopsis minutissima",2016,1,NA,NA,NA,0.000266778467281061
"514","E1","Orthodontium lineare",2016,1,NA,NA,NA,0.00204217185368022
"515","E1","Orthotrichum pulchellum",2016,1,NA,NA,NA,0.00238841066844693
"516","E1","Oxyrrhynchium hians",2016,1,NA,NA,NA,0.00620155706212187
"517","E1","Papaver somniferum",2020,1,38.23,0.7,0.32,0.000266778467281061
