Date,Plot_id,Quadrant,Species,Cover,Notes
15/06/2020,3122,4,Wyethia amplexicaulis,0,
15/06/2020,3122,4,Poa bulbosa,24,
15/06/2020,3122,4,Pseudoroegneria spicata,27,
15/06/2020,3122,4,Lathyrus pauciflorus,9,
15/06/2020,3122,4,Achillea millefolium,2,
15/06/2020,3122,4,Eriogonum heracleoides,0.5,
15/06/2020,3122,4,Lupinus sericeus,0,
15/06/2020,3122,4,Senecio integerrimus,4,
15/06/2020,3122,4,Agoseris parviflora,0.5,Agoseris glauca var. lacinata
15/06/2020,3122,4,rock,7,
15/06/2020,3122,4,soil,10,
15/06/2020,3122,4,organic matter,19,
15/06/2020,3122,4,Tragopogon dubius,0,
15/06/2020,3122,4,poo,0,ungulate
15/06/2020,3122,4,Symphoricarpos oreophilus,4,
15/06/2020,3122,4,moss,1,yellow green crust
15/06/2020,3122,4,Hydrophyllum capitatum,1,
15/06/2020,3133,1,Balsamorhiza sagittata,62,
15/06/2020,3133,1,Eriogonum heracleoides,9,
15/06/2020,3133,1,Poa bulbosa,21,
15/06/2020,3133,1,Poa secunda,1,
15/06/2020,3133,1,Tragopogon dubius,3,
15/06/2020,3133,1,Pseudoroegneria spicata,15,
15/06/2020,3133,1,Crepis acuminata,0,
15/06/2020,3133,1,rock,0,
15/06/2020,3133,1,soil,6,
15/06/2020,3133,1,organic matter,9,
15/06/2020,3133,1,poo,5,ungulate
15/06/2020,3133,2,Balsamorhiza sagittata,4,overhang-22
15/06/2020,3133,2,Eriogonum heracleoides,3,
15/06/2020,3133,2,Poa bulbosa,30,
15/06/2020,3133,2,Poa secunda,2,
15/06/2020,3133,2,Tragopogon dubius,0.5,
15/06/2020,3133,2,Pseudoroegneria spicata,12,
15/06/2020,3133,2,Crepis acuminata,0,
15/06/2020,3133,2,rock,4,
15/06/2020,3133,2,soil,14,
15/06/2020,3133,2,organic matter,31,
15/06/2020,3133,2,poo,0,ungulate
15/06/2020,3133,3,Balsamorhiza sagittata,0,overhang-3
15/06/2020,3133,3,Eriogonum heracleoides,7,
15/06/2020,3133,3,Poa bulbosa,20,
15/06/2020,3133,3,Poa secunda,0,
15/06/2020,3133,3,Tragopogon dubius,1,
15/06/2020,3133,3,Pseudoroegneria spicata,46,
15/06/2020,3133,3,Crepis acuminata,0,
15/06/2020,3133,3,rock,0,
15/06/2020,3133,3,soil,2,
15/06/2020,3133,3,organic matter,21,
15/06/2020,3133,3,poo,5,ungulate
15/06/2020,3133,4,Balsamorhiza sagittata,0,
15/06/2020,3133,4,Eriogonum heracleoides,7,
15/06/2020,3133,4,Poa bulbosa,27,
15/06/2020,3133,4,Poa secunda,0,
15/06/2020,3133,4,Tragopogon dubius,2,
15/06/2020,3133,4,Pseudoroegneria spicata,31,
15/06/2020,3133,4,Crepis acuminata,3,
15/06/2020,3133,4,rock,14,
15/06/2020,3133,4,soil,7,
15/06/2020,3133,4,organic matter,12,
15/06/2020,3133,4,poo,1,ungulate
18/06/2020,3211,1,Poa pratensis,1,
18/06/2020,3211,1,Pseudoroegneria spicata,3,
18/06/2020,3211,1,Leymus cinereus,0,
18/06/2020,3211,1,Poa bulbosa,43,
18/06/2020,3211,1,Artemisia tridentata,1,
18/06/2020,3211,1,Symphoricarpos oreophilus,0,
18/06/2020,3211,1,Balsamorhiza sagittata,0,
18/06/2020,3211,1,Tragopogon dubius,14,
18/06/2020,3211,1,Eriogonum heracleoides,9,
18/06/2020,3211,1,Bromus japonicus,1,
18/06/2020,3211,1,Alyssum desertorum,0.25,
18/06/2020,3211,1,Collomia linearis,0.25,
18/06/2020,3211,1,Eucephalus elegans,10,
18/06/2020,3211,1,Lactuca serriola,0,
18/06/2020,3211,1,Galium aparine,0,
18/06/2020,3211,1,Viola purpurea,0.25,
18/06/2020,3211,1,rock,7,
18/06/2020,3211,1,soil,7,
18/06/2020,3211,1,organic matter,9,
18/06/2020,3211,1,poo,4,ungulate
18/06/2020,3211,1,Poa secunda,0,
18/06/2020,3211,1,Purshia tridentata,0,
18/06/2020,3211,1,Crepis acuminata,0,
18/06/2020,3211,1,moss,0,
18/06/2020,3211,2,Poa pratensis,0,
18/06/2020,3211,2,Pseudoroegneria spicata,0,
18/06/2020,3211,2,Leymus cinereus,6,
18/06/2020,3211,2,Poa bulbosa,13,
18/06/2020,3211,2,Artemisia tridentata,56,
18/06/2020,3211,2,Symphoricarpos oreophilus,0,
18/06/2020,3211,2,Balsamorhiza sagittata,1,overhang-4
18/06/2020,3211,2,Tragopogon dubius,26,
18/06/2020,3211,2,Eriogonum heracleoides,17,
18/06/2020,3211,2,Bromus japonicus,1,
18/06/2020,3211,2,Alyssum desertorum,0,
18/06/2020,3211,2,Collomia linearis,0.25,
18/06/2020,3211,2,Eucephalus elegans,6,
18/06/2020,3211,2,Lactuca serriola,0.5,
18/06/2020,3211,2,Galium aparine,2,
18/06/2020,3211,2,Viola purpurea,0,
18/06/2020,3211,2,rock,0.5,
18/06/2020,3211,2,soil,8,
18/06/2020,3211,2,organic matter,10,
18/06/2020,3211,2,poo,0,ungulate
18/06/2020,3211,2,Poa secunda,1,
18/06/2020,3211,2,Purshia tridentata,0,overhang-29
18/06/2020,3211,2,Crepis acuminata,0,
18/06/2020,3211,2,moss,0,
18/06/2020,3211,3,Poa pratensis,1,
18/06/2020,3211,3,Pseudoroegneria spicata,0,
18/06/2020,3211,3,Leymus cinereus,0,
18/06/2020,3211,3,Poa bulbosa,32,
18/06/2020,3211,3,Artemisia tridentata,0,
18/06/2020,3211,3,Symphoricarpos oreophilus,0,
18/06/2020,3211,3,Balsamorhiza sagittata,0,
18/06/2020,3211,3,Tragopogon dubius,22,
18/06/2020,3211,3,Eriogonum heracleoides,12,
18/06/2020,3211,3,Bromus japonicus,0,
18/06/2020,3211,3,Alyssum desertorum,0.25,
18/06/2020,3211,3,Collomia linearis,0.25,
18/06/2020,3211,3,Eucephalus elegans,3,
18/06/2020,3211,3,Lactuca serriola,0,
18/06/2020,3211,3,Galium aparine,0,
18/06/2020,3211,3,Viola purpurea,0,
18/06/2020,3211,3,rock,9,
18/06/2020,3211,3,soil,4,
18/06/2020,3211,3,organic matter,23,
18/06/2020,3211,3,poo,0,ungulate
18/06/2020,3211,3,Poa secunda,0,
18/06/2020,3211,3,Purshia tridentata,0,
18/06/2020,3211,3,Crepis acuminata,0,
18/06/2020,3211,3,moss,0,
18/06/2020,3211,4,Poa pratensis,1,
18/06/2020,3211,4,Pseudoroegneria spicata,1,
18/06/2020,3211,4,Leymus cinereus,0,
18/06/2020,3211,4,Poa bulbosa,17,
18/06/2020,3211,4,Artemisia tridentata,0,overhang-3
18/06/2020,3211,4,Symphoricarpos oreophilus,0,
18/06/2020,3211,4,Balsamorhiza sagittata,5,
18/06/2020,3211,4,Tragopogon dubius,17,
18/06/2020,3211,4,Eriogonum heracleoides,4,
18/06/2020,3211,4,Bromus japonicus,0,
18/06/2020,3211,4,Alyssum desertorum,1,
18/06/2020,3211,4,Collomia linearis,0.5,
18/06/2020,3211,4,Eucephalus elegans,0,
18/06/2020,3211,4,Lactuca serriola,0.5,
18/06/2020,3211,4,Galium aparine,0.25,
18/06/2020,3211,4,Viola purpurea,0,
18/06/2020,3211,4,rock,11,
18/06/2020,3211,4,soil,16,
18/06/2020,3211,4,organic matter,23,
18/06/2020,3211,4,poo,0.5,ungulate
18/06/2020,3211,4,Poa secunda,1,
18/06/2020,3211,4,Purshia tridentata,0,
18/06/2020,3211,4,Crepis acuminata,5,
18/06/2020,3211,4,moss,1,
18/06/2020,3222,COMBINED,Physocarpus malvaceus,72,
18/06/2020,3222,COMBINED,Populus tremuloides,0,overhang-50
18/06/2020,3222,COMBINED,Osmorhiza occidentalis,13,
18/06/2020,3222,COMBINED,Elymus glaucus,2,
18/06/2020,3222,COMBINED,Senecio serra,5,
18/06/2020,3222,COMBINED,Aster engelmanii,19,
18/06/2020,3222,COMBINED,Symphoricarpos oreophilus,29,
18/06/2020,3222,COMBINED,Agastache urticifolia,3,
18/06/2020,3222,COMBINED,Vicia americana,12,
18/06/2020,3222,COMBINED,Galium boreale,2,
18/06/2020,3222,COMBINED,Nemophila breviflora,3,
18/06/2020,3222,COMBINED,Thalictrum fendleri,1,
18/06/2020,3222,COMBINED,Arnica cordifolia,8,
18/06/2020,3233,1,Bromus carinatus,0,
18/06/2020,3233,1,Achnatherum hymenoids,19,
18/06/2020,3233,1,Poa bulbosa,16,
18/06/2020,3233,1,Symphoricarpos oreophilus,9,
18/06/2020,3233,1,Helianthella uniflora,46,
18/06/2020,3233,1,Crepis acuminata,0,
18/06/2020,3233,1,Tragopogon dubius,3,
18/06/2020,3233,1,Eriogonum heracleoides,0,
18/06/2020,3233,1,Poa pratensis,0,
18/06/2020,3233,1,rock,2,
18/06/2020,3233,1,soil,3,
18/06/2020,3233,1,organic matter,8,
18/06/2020,3233,1,poo,4,ungulate
18/06/2020,3233,1,moss,0,
18/06/2020,3233,2,Bromus carinatus,0,
18/06/2020,3233,2,Achnatherum hymenoids,10,
18/06/2020,3233,2,Poa bulbosa,36,
18/06/2020,3233,2,Symphoricarpos oreophilus,0,
18/06/2020,3233,2,Helianthella uniflora,13,
18/06/2020,3233,2,Crepis acuminata,0,
18/06/2020,3233,2,Tragopogon dubius,10,
18/06/2020,3233,2,Eriogonum heracleoides,16,
18/06/2020,3233,2,Poa pratensis,0,
18/06/2020,3233,2,rock,2,
18/06/2020,3233,2,soil,2,
18/06/2020,3233,2,organic matter,5,
18/06/2020,3233,2,poo,3,ungulate
18/06/2020,3233,2,moss,0,
18/06/2020,3233,3,Bromus carinatus,3,
18/06/2020,3233,3,Achnatherum hymenoids,0,overhang-2
18/06/2020,3233,3,Poa bulbosa,22,
18/06/2020,3233,3,Symphoricarpos oreophilus,0,overhang-52
18/06/2020,3233,3,Helianthella uniflora,23,
18/06/2020,3233,3,Crepis acuminata,9,
18/06/2020,3233,3,Tragopogon dubius,7,
18/06/2020,3233,3,Eriogonum heracleoides,0,
18/06/2020,3233,3,Poa pratensis,0,
18/06/2020,3233,3,rock,3,
18/06/2020,3233,3,soil,7,
18/06/2020,3233,3,organic matter,18,
18/06/2020,3233,3,poo,3,ungulate
18/06/2020,3233,3,moss,3,
18/06/2020,3233,4,Bromus carinatus,0,
18/06/2020,3233,4,Achnatherum hymenoids,0,
18/06/2020,3233,4,Poa bulbosa,34,
18/06/2020,3233,4,Symphoricarpos oreophilus,0,
18/06/2020,3233,4,Helianthella uniflora,37,
18/06/2020,3233,4,Crepis acuminata,0,
18/06/2020,3233,4,Tragopogon dubius,9,
18/06/2020,3233,4,Eriogonum heracleoides,0,
18/06/2020,3233,4,Poa pratensis,1,
18/06/2020,3233,4,rock,4,
18/06/2020,3233,4,soil,2,
18/06/2020,3233,4,organic matter,14,
18/06/2020,3233,4,poo,2,ungulate
18/06/2020,3233,4,moss,9,
19/06/2020,B3111,1,Artemisia tridentata,0,overhang-47
19/06/2020,B3111,1,Chrysothamnus viscidiflorus,50,
19/06/2020,B3111,1,Achillea millefolium,0,
19/06/2020,B3111,1,Geranium viscosissimum,4,
19/06/2020,B3111,1,Linum lewisii,0,
19/06/2020,B3111,1,Viola nuttallii,7,
19/06/2020,B3111,1,Melica bulbosa,12,
19/06/2020,B3111,1,Poa bulbosa,1,
19/06/2020,B3111,1,rock,0.5,
19/06/2020,B3111,1,soil,2,
19/06/2020,B3111,1,organic matter,21,
19/06/2020,B3111,1,poo,4,cattle
19/06/2020,B3111,1,Erythronium grandiflorum,0,
19/06/2020,B3111,1,Bromus carinatus,0,
19/06/2020,B3111,1,Koeleria macrantha,0,
19/06/2020,B3111,2,Artemisia tridentata,63,
19/06/2020,B3111,2,Chrysothamnus viscidiflorus,39,
19/06/2020,B3111,2,Achillea millefolium,2,
19/06/2020,B3111,2,Geranium viscosissimum,0,
19/06/2020,B3111,2,Linum lewisii,3,
19/06/2020,B3111,2,Viola nuttallii,2,
19/06/2020,B3111,2,Melica bulbosa,19,
19/06/2020,B3111,2,Poa bulbosa,0,
19/06/2020,B3111,2,rock,0,
19/06/2020,B3111,2,soil,0,
19/06/2020,B3111,2,organic matter,15,
19/06/2020,B3111,2,poo,0,cattle
19/06/2020,B3111,2,Erythronium grandiflorum,1,
19/06/2020,B3111,2,Bromus carinatus,1,
19/06/2020,B3111,2,Koeleria macrantha,0,
19/06/2020,B3111,3,Artemisia tridentata,23,
19/06/2020,B3111,3,Chrysothamnus viscidiflorus,37,
19/06/2020,B3111,3,Achillea millefolium,3,
19/06/2020,B3111,3,Geranium viscosissimum,9,
19/06/2020,B3111,3,Linum lewisii,3,
19/06/2020,B3111,3,Viola nuttallii,7,
19/06/2020,B3111,3,Melica bulbosa,12,
19/06/2020,B3111,3,Poa bulbosa,1,
19/06/2020,B3111,3,rock,0,
19/06/2020,B3111,3,soil,0,
19/06/2020,B3111,3,organic matter,10,
19/06/2020,B3111,3,poo,0,cattle
19/06/2020,B3111,3,Erythronium grandiflorum,4,
19/06/2020,B3111,3,Bromus carinatus,1,
19/06/2020,B3111,3,Koeleria macrantha,0.5,
19/06/2020,B3111,4,Artemisia tridentata,38,overhang-15
19/06/2020,B3111,4,Chrysothamnus viscidiflorus,16,
19/06/2020,B3111,4,Achillea millefolium,0,
19/06/2020,B3111,4,Geranium viscosissimum,0,
19/06/2020,B3111,4,Linum lewisii,0.5,
19/06/2020,B3111,4,Viola nuttallii,2,
19/06/2020,B3111,4,Melica bulbosa,10,
19/06/2020,B3111,4,Poa bulbosa,10,
19/06/2020,B3111,4,rock,10,
19/06/2020,B3111,4,soil,7,
19/06/2020,B3111,4,organic matter,6,
19/06/2020,B3111,4,poo,0,cattle
19/06/2020,B3111,4,Erythronium grandiflorum,2,
19/06/2020,B3111,4,Bromus carinatus,0.5,
19/06/2020,B3111,4,Koeleria macrantha,0,
19/06/2020,B1333,1,Wyethia amplexicaulis,42,overhang-12
19/06/2020,B1333,1,Bromus inermis,11,
19/06/2020,B1333,1,Poa bulbosa,16,
19/06/2020,B1333,1,Lomatium grayi,5,
19/06/2020,B1333,1,rock,4,
19/06/2020,B1333,1,soil,14,
19/06/2020,B1333,1,organic matter,12,
19/06/2020,B1333,2,Wyethia amplexicaulis,39,
19/06/2020,B1333,2,Bromus inermis,10,
19/06/2020,B1333,2,Poa bulbosa,11,
19/06/2020,B1333,2,Lomatium grayi,8,
19/06/2020,B1333,2,rock,2,
19/06/2020,B1333,2,soil,20,
19/06/2020,B1333,2,organic matter,12,
19/06/2020,B1333,3,Wyethia amplexicaulis,62,
19/06/2020,B1333,3,Bromus inermis,4,
19/06/2020,B1333,3,Poa bulbosa,5,
19/06/2020,B1333,3,Lomatium grayi,7,
19/06/2020,B1333,3,rock,0,
19/06/2020,B1333,3,soil,15,
19/06/2020,B1333,3,organic matter,20,
19/06/2020,B1333,4,Wyethia amplexicaulis,64,
19/06/2020,B1333,4,Bromus inermis,8,
19/06/2020,B1333,4,Poa bulbosa,5,
19/06/2020,B1333,4,Lomatium grayi,7,
19/06/2020,B1333,4,rock,3,
19/06/2020,B1333,4,soil,13,
19/06/2020,B1333,4,organic matter,12,
19/06/2020,B1222,1,Populus tremuloides,0,overhang-15
19/06/2020,B1222,1,Symphoricarpos oreophilus,6,
19/06/2020,B1222,1,Thalictrum fendleri,29,
19/06/2020,B1222,1,Arnica cordifolia,5,
19/06/2020,B1222,1,Rosa woodsii,9,
19/06/2020,B1222,1,Osmorhiza occidentalis,3,
19/06/2020,B1222,1,Viola nuttallii,2,
19/06/2020,B1222,1,Galium boreale,4,
19/06/2020,B1222,1,Lupinus sericeus,0,
19/06/2020,B1222,1,Achillea millefolium,0,
19/06/2020,B1222,1,Lithophragma parviflorum,1,
19/06/2020,B1222,1,Erigeron speciosus,0,
19/06/2020,B1222,1,logs,40,
19/06/2020,B1222,1,Pseudostellaria jamesiana,1,
19/06/2020,B1222,1,organic matter,16,
19/06/2020,B1222,1,rock,4,
19/06/2020,B1222,1,Comandra umbellata,0,
19/06/2020,B1222,1,Collinsia parviflora,0,
19/06/2020,B1222,1,soil,0,
19/06/2020,B1222,2,Populus tremuloides,0,overhang-70
19/06/2020,B1222,2,Symphoricarpos oreophilus,3,
19/06/2020,B1222,2,Thalictrum fendleri,37,
19/06/2020,B1222,2,Arnica cordifolia,14,
19/06/2020,B1222,2,Rosa woodsii,0,
19/06/2020,B1222,2,Osmorhiza occidentalis,1,
19/06/2020,B1222,2,Viola nuttallii,2,
19/06/2020,B1222,2,Galium boreale,1,
19/06/2020,B1222,2,Lupinus sericeus,6,
19/06/2020,B1222,2,Achillea millefolium,0,
19/06/2020,B1222,2,Lithophragma parviflorum,2,
19/06/2020,B1222,2,Erigeron speciosus,1,overhang-1
19/06/2020,B1222,2,logs,38,
19/06/2020,B1222,2,Pseudostellaria jamesiana,0,
19/06/2020,B1222,2,organic matter,8,
19/06/2020,B1222,2,rock,3,
19/06/2020,B1222,2,Comandra umbellata,4,
19/06/2020,B1222,2,Collinsia parviflora,0.5,
19/06/2020,B1222,2,soil,5,
19/06/2020,B1222,3,Populus tremuloides,0,overhang-50
19/06/2020,B1222,3,Symphoricarpos oreophilus,23,overhang-34
19/06/2020,B1222,3,Thalictrum fendleri,9,
19/06/2020,B1222,3,Arnica cordifolia,11,
19/06/2020,B1222,3,Rosa woodsii,0,overhang-11
19/06/2020,B1222,3,Osmorhiza occidentalis,2,
19/06/2020,B1222,3,Viola nuttallii,1,
19/06/2020,B1222,3,Galium boreale,3,
19/06/2020,B1222,3,Lupinus sericeus,2,
19/06/2020,B1222,3,Achillea millefolium,0,
19/06/2020,B1222,3,Lithophragma parviflorum,0,
19/06/2020,B1222,3,Erigeron speciosus,0,
19/06/2020,B1222,3,logs,3,
19/06/2020,B1222,3,Pseudostellaria jamesiana,0,
19/06/2020,B1222,3,organic matter,35,
19/06/2020,B1222,3,rock,2,
19/06/2020,B1222,3,Comandra umbellata,0,
19/06/2020,B1222,3,Collinsia parviflora,0.25,
19/06/2020,B1222,3,soil,13,
19/06/2020,B1222,4,Populus tremuloides,0,overhang-14
19/06/2020,B1222,4,Symphoricarpos oreophilus,12,overhang-23
19/06/2020,B1222,4,Thalictrum fendleri,12,
19/06/2020,B1222,4,Arnica cordifolia,10,
19/06/2020,B1222,4,Rosa woodsii,7,
19/06/2020,B1222,4,Osmorhiza occidentalis,3,
19/06/2020,B1222,4,Viola nuttallii,3,
19/06/2020,B1222,4,Galium boreale,0,
19/06/2020,B1222,4,Lupinus sericeus,0,
19/06/2020,B1222,4,Achillea millefolium,2,
19/06/2020,B1222,4,Lithophragma parviflorum,0.25,
19/06/2020,B1222,4,Erigeron speciosus,0,
19/06/2020,B1222,4,logs,12,
19/06/2020,B1222,4,Pseudostellaria jamesiana,0,
19/06/2020,B1222,4,organic matter,52,
19/06/2020,B1222,4,rock,3,
19/06/2020,B1222,4,Comandra umbellata,0,
19/06/2020,B1222,4,Collinsia parviflora,0.25,
19/06/2020,B1222,4,soil,0,
22/06/2020,B2111,1,Populus tremuloides,50,
22/06/2020,B2111,1,Symphoricarpos oreophilus,28,overhang-10
22/06/2020,B2111,1,Chrysothamnus viscidiflorus,3,
22/06/2020,B2111,1,Artemisia tridentata,0,
22/06/2020,B2111,1,Geranium viscosissimum,5,
22/06/2020,B2111,1,Taraxacum officinale,7,
22/06/2020,B2111,1,Bromus carinatus,3,
22/06/2020,B2111,1,Antennaria microphylla,0,
22/06/2020,B2111,1,Achillea millefolium,9,
22/06/2020,B2111,1,Lithophragma parviflorum,0,
22/06/2020,B2111,1,Collinsia parviflora,0.5,
22/06/2020,B2111,1,Eriogonum heracleoides,0,
22/06/2020,B2111,1,Tragopogon dubius,0,
22/06/2020,B2111,1,Lupinus sericeus,9,
22/06/2020,B2111,1,Comandra umbellata,2,
22/06/2020,B2111,1,Agastache urticifolia,2,
22/06/2020,B2111,1,Viola nuttallii,5,
22/06/2020,B2111,1,Erigeron speciosus,1,
22/06/2020,B2111,1,Nemophila breviflora,0.5,
22/06/2020,B2111,1,Galium boreale,1,
22/06/2020,B2111,1,soil,11,
22/06/2020,B2111,1,organic matter,9,
22/06/2020,B2111,1,basal rosette of leaves,1,cant  ID
22/06/2020,B2111,1,Viola adunca,0,
22/06/2020,B2111,1,Carex geyeri,2,
22/06/2020,B2111,1,Dieteria canescens,1,
22/06/2020,B2111,2,Populus tremuloides,40,overhang-75
22/06/2020,B2111,2,Symphoricarpos oreophilus,4,overhang-36
22/06/2020,B2111,2,Chrysothamnus viscidiflorus,0,overhang-5
22/06/2020,B2111,2,Artemisia tridentata,0,
22/06/2020,B2111,2,Geranium viscosissimum,24,
22/06/2020,B2111,2,Taraxacum officinale,9,
22/06/2020,B2111,2,Bromus carinatus,3,
22/06/2020,B2111,2,Antennaria microphylla,0,
22/06/2020,B2111,2,Achillea millefolium,0,
22/06/2020,B2111,2,Lithophragma parviflorum,2,
22/06/2020,B2111,2,Collinsia parviflora,0.5,
22/06/2020,B2111,2,Eriogonum heracleoides,2,
22/06/2020,B2111,2,Tragopogon dubius,3,
22/06/2020,B2111,2,Lupinus sericeus,1,
22/06/2020,B2111,2,Comandra umbellata,1,
22/06/2020,B2111,2,Agastache urticifolia,5,
22/06/2020,B2111,2,Viola nuttallii,1,
22/06/2020,B2111,2,Erigeron speciosus,6,
22/06/2020,B2111,2,Nemophila breviflora,0,
22/06/2020,B2111,2,Galium boreale,3,
22/06/2020,B2111,2,soil,3,
22/06/2020,B2111,2,organic matter,24,
22/06/2020,B2111,2,basal rosette of leaves,3,
22/06/2020,B2111,2,Viola adunca,5,
22/06/2020,B2111,2,Carex geyeri,1,
22/06/2020,B2111,2,Dieteria canescens,0,
22/06/2020,B2111,3,Populus tremuloides,5,overhang-100
22/06/2020,B2111,3,Symphoricarpos oreophilus,10,overhang-13
22/06/2020,B2111,3,Chrysothamnus viscidiflorus,0,
22/06/2020,B2111,3,Artemisia tridentata,0,
22/06/2020,B2111,3,Geranium viscosissimum,86,
22/06/2020,B2111,3,Taraxacum officinale,6,
22/06/2020,B2111,3,Bromus carinatus,0,
22/06/2020,B2111,3,Antennaria microphylla,1,
22/06/2020,B2111,3,Achillea millefolium,2,
22/06/2020,B2111,3,Lithophragma parviflorum,1,
22/06/2020,B2111,3,Collinsia parviflora,1,
22/06/2020,B2111,3,Eriogonum heracleoides,5,
22/06/2020,B2111,3,Tragopogon dubius,0,
22/06/2020,B2111,3,Lupinus sericeus,0,
22/06/2020,B2111,3,Comandra umbellata,0,
22/06/2020,B2111,3,Agastache urticifolia,0,
22/06/2020,B2111,3,Viola nuttallii,1,
22/06/2020,B2111,3,Erigeron speciosus,0,
22/06/2020,B2111,3,Nemophila breviflora,0.5,
22/06/2020,B2111,3,Galium boreale,0,
22/06/2020,B2111,3,soil,14,
22/06/2020,B2111,3,organic matter,0,
22/06/2020,B2111,3,basal rosette of leaves,0.5,
22/06/2020,B2111,3,Viola adunca,0,
22/06/2020,B2111,3,Carex geyeri,1,
22/06/2020,B2111,3,Dieteria canescens,0,
22/06/2020,B2111,4,Populus tremuloides,0,overhang-100
22/06/2020,B2111,4,Symphoricarpos oreophilus,3,overhang-4
22/06/2020,B2111,4,Chrysothamnus viscidiflorus,0,
22/06/2020,B2111,4,Artemisia tridentata,0,overhang-20
22/06/2020,B2111,4,Geranium viscosissimum,35,
22/06/2020,B2111,4,Taraxacum officinale,2,
22/06/2020,B2111,4,Bromus carinatus,0,
22/06/2020,B2111,4,Antennaria microphylla,13,
22/06/2020,B2111,4,Achillea millefolium,0,
22/06/2020,B2111,4,Lithophragma parviflorum,1,
22/06/2020,B2111,4,Collinsia parviflora,0.5,
22/06/2020,B2111,4,Eriogonum heracleoides,3,
22/06/2020,B2111,4,Tragopogon dubius,0,
22/06/2020,B2111,4,Lupinus sericeus,2,
22/06/2020,B2111,4,Comandra umbellata,1,
22/06/2020,B2111,4,Agastache urticifolia,0,
22/06/2020,B2111,4,Viola nuttallii,4,
22/06/2020,B2111,4,Erigeron speciosus,9,
22/06/2020,B2111,4,Nemophila breviflora,0.5,
22/06/2020,B2111,4,Galium boreale,0,
22/06/2020,B2111,4,soil,27,
22/06/2020,B2111,4,organic matter,14,
22/06/2020,B2111,4,basal rosette of leaves,0,
22/06/2020,B2111,4,Viola adunca,0,
22/06/2020,B2111,4,Carex geyeri,0.5,
22/06/2020,B2111,4,Dieteria canescens,3,
23/06/2020,2311,1,Paxistima myrsinites,7,
23/06/2020,2311,1,Clematis occidentalis,43,
23/06/2020,2311,1,Pseudotsuga menziesii,0,overhang-100
23/06/2020,2311,1,Amelanchier alnifolia,0,
23/06/2020,2311,1,Physocarpus malvaceus,0,overhang-35
23/06/2020,2311,1,Ozomelis stauropetala,3,
23/06/2020,2311,1,Arnica cordifolia,11,
23/06/2020,2311,1,Poa pratensis,2,
23/06/2020,2311,1,Carex geyeri,10,
23/06/2020,2311,1,Maianthemum racemosum,0,
23/06/2020,2311,1,Berberis repens,0,
23/06/2020,2311,1,moss,12,green feathery
23/06/2020,2311,1,lichen,0,gray
23/06/2020,2311,1,organic matter,10,incl. sticks
23/06/2020,2311,1,Prosartes trachycarpa,6,
23/06/2020,2311,1,Ribes montigenum,0,currant sapling
23/06/2020,2311,2,Paxistima myrsinites,18,
23/06/2020,2311,2,Clematis occidentalis,25,
23/06/2020,2311,2,Pseudotsuga menziesii,0,overhang-100
23/06/2020,2311,2,Amelanchier alnifolia,0,
23/06/2020,2311,2,Physocarpus malvaceus,0,overhang-7
23/06/2020,2311,2,Ozomelis stauropetala,5,
23/06/2020,2311,2,Arnica cordifolia,6,
23/06/2020,2311,2,Poa pratensis,2,
23/06/2020,2311,2,Carex geyeri,41,
23/06/2020,2311,2,Maianthemum racemosum,8,
23/06/2020,2311,2,Berberis repens,10,
23/06/2020,2311,2,moss,27,green feathery
23/06/2020,2311,2,lichen,2,gray
23/06/2020,2311,2,organic matter,5,incl. sticks
23/06/2020,2311,2,Prosartes trachycarpa,0,
23/06/2020,2311,2,Ribes montigenum,3,currant sapling
23/06/2020,2311,3,Paxistima myrsinites,11,
23/06/2020,2311,3,Clematis occidentalis,15,overhang-12
23/06/2020,2311,3,Pseudotsuga menziesii,0,overhang-100
23/06/2020,2311,3,Amelanchier alnifolia,33,
23/06/2020,2311,3,Physocarpus malvaceus,0,overhang-16
23/06/2020,2311,3,Ozomelis stauropetala,3,
23/06/2020,2311,3,Arnica cordifolia,0,
23/06/2020,2311,3,Poa pratensis,0,
23/06/2020,2311,3,Carex geyeri,12,
23/06/2020,2311,3,Maianthemum racemosum,0,
23/06/2020,2311,3,Berberis repens,0,
23/06/2020,2311,3,moss,47,green feathery
23/06/2020,2311,3,lichen,11,gray
23/06/2020,2311,3,organic matter,8,incl. sticks
23/06/2020,2311,3,Prosartes trachycarpa,0,
23/06/2020,2311,3,Ribes montigenum,0,currant sapling
23/06/2020,2311,4,Paxistima myrsinites,21,
23/06/2020,2311,4,Clematis occidentalis,11,overhang-35
23/06/2020,2311,4,Pseudotsuga menziesii,0,overhang-100
23/06/2020,2311,4,Amelanchier alnifolia,0.5,
23/06/2020,2311,4,Physocarpus malvaceus,0,
23/06/2020,2311,4,Ozomelis stauropetala,14,
23/06/2020,2311,4,Arnica cordifolia,6,
23/06/2020,2311,4,Poa pratensis,3,
23/06/2020,2311,4,Carex geyeri,5,
23/06/2020,2311,4,Maianthemum racemosum,0,
23/06/2020,2311,4,Berberis repens,6,
23/06/2020,2311,4,moss,34,green feathery
23/06/2020,2311,4,lichen,3,gray
23/06/2020,2311,4,organic matter,7,incl. sticks
23/06/2020,2311,4,Prosartes trachycarpa,1,
23/06/2020,2311,4,Ribes montigenum,0,overhang-3
23/06/2020,2333,1,Nemophila breviflora,25,
